file,sensor,technology,country,freq_start,freq_end,row,enc_0,enc_1,enc_2,enc_3,enc_4,enc_5,enc_6,enc_7,enc_8,enc_9,enc_10,enc_11,enc_12,enc_13,enc_14,enc_15
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,38,3.406813,0.0,1.0729182,0.75132865,1.9396003,0.0,1.9056122,0.939354,2.6215658,0.54444265,0.0,0.0,1.5511379,0.4812799,1.9777228,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,39,4.292017,0.0,2.6443222,2.3526263,1.9746702,0.0,4.3244934,0.795236,2.487778,0.730446,0.0,0.0,2.1031284,0.8054601,1.3791115,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,40,3.1064854,0.0,1.8243198,0.650608,1.8390684,0.0,2.2526965,1.4371873,2.7275028,0.601675,0.0,0.0,1.5532749,0.97757167,2.328279,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,41,3.4389412,0.0,1.0950198,0.7435263,2.014977,0.0,1.9231757,0.9087802,2.6232617,0.49869996,0.0,0.0,1.5677669,0.56968087,1.9876534,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,42,3.3955657,0.0,1.2122982,0.8011045,2.155342,0.0,2.038797,0.9667606,2.6856554,0.4504842,0.0,0.0,1.4101,0.6925079,2.0296032,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,43,3.2298837,0.0,1.6327311,0.70878834,1.9473859,0.0,2.2506924,1.32,2.7253575,0.53933156,0.0,0.0,1.4866617,0.8943122,2.2084925,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,44,3.0746121,0.0,1.8434786,0.6469253,2.050147,0.0,2.2411172,1.3189528,2.8748074,0.5775033,0.0,0.0,1.4483533,0.9998829,2.2523468,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,45,3.1844063,0.0,1.9145917,0.70411503,1.8782187,0.0,2.374092,1.5127568,2.7792358,0.6286964,0.0,0.0,1.5660574,0.99676114,2.3719857,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,46,3.4284072,0.0,1.0814503,0.7429046,2.0149097,0.0,1.9248716,0.89332646,2.599748,0.48232126,0.0,0.0,1.5203425,0.53215915,1.9144974,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,47,3.3256218,0.0,1.075077,0.5056142,2.0787342,0.0,1.893937,1.1892862,2.4095483,0.46517462,0.0,0.0,1.9339633,0.4079492,1.6722417,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,48,3.1370654,0.0,1.9357833,0.6629046,1.9622797,0.0,2.3070755,1.3588177,2.7553365,0.5849038,0.0,0.0,1.4312668,0.9811106,2.2751768,0.0
SpectrumBands_94_120_fm_Swis_94_120.npy,Geneva,fm,Swis,94,120,49,3.240351,0.0,1.7583976,0.7118344,1.9295653,0.0,2.285836,1.4131998,2.7209704,0.5708718,0.0,0.0,1.4951143,0.9062897,2.278275,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,0,2.5097444,0.0,0.92632025,0.8861668,0.57538,0.0,1.3956301,0.5986802,1.8765658,0.86774486,0.0,0.0,1.9943024,0.56188357,1.7638836,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,1,2.2702398,0.0,1.2402275,0.730831,0.527458,0.0,1.5411184,0.994892,1.7517383,0.81862074,0.0,0.0,2.2666495,0.7953746,1.6950734,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,2,2.3802938,0.0,0.9784571,0.71333486,0.5648244,0.0,1.5051357,0.73480946,1.8725222,0.7618971,0.0,0.0,2.2304537,0.79986125,1.6358874,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,3,2.3180919,0.0,1.177962,0.72409177,0.46825626,0.0,1.6533105,0.84843814,1.8529236,0.78800297,0.0,0.0,2.1800053,0.86196625,1.651871,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,4,2.8330367,0.0,0.54555607,1.0819235,0.48982677,0.0,1.2954069,0.3211662,1.9851664,0.83997834,0.0,0.0,1.8398176,0.5355225,1.9261551,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,5,2.32355,0.0,1.0186664,0.6919583,0.56521547,0.0,1.3683535,0.8101584,1.7547066,0.8222572,0.0,0.0,2.172613,0.632984,1.6569682,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,6,2.2476792,0.0,1.356332,0.6790028,0.57670766,0.0,1.621874,1.04624,1.810654,0.82238215,0.0,0.0,2.2630517,0.92291296,1.8092324,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,7,2.4608579,0.0,0.9082129,0.7798509,0.42885214,0.0,1.4672991,0.555431,2.06254,0.75958806,0.0,0.0,1.9558613,0.8532573,1.6275655,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,8,2.3638108,0.0,0.9433314,0.7784995,0.3549921,0.0,1.494558,0.7362115,1.9356759,0.7462429,0.0,0.0,2.083574,0.8729622,1.6392236,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,9,2.2399287,0.0,1.3245022,0.73254716,0.5551718,0.0,1.674296,0.95991987,1.9213715,0.8214468,0.0,0.0,2.2811987,0.95536673,1.7532254,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,10,2.5829155,0.0,0.5967046,0.81667304,0.47217697,0.0,1.3362441,0.45841882,1.9160392,0.7365623,0.0,0.0,2.0396335,0.6883836,1.6955856,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,11,2.4165475,0.0,0.82921696,0.8871542,0.3733647,0.0,1.4693288,0.59263957,1.9733346,0.765845,0.0,0.0,2.0640278,0.89075977,1.840111,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,12,2.562207,0.0,0.79256713,0.961043,0.43291003,0.0,1.3517092,0.5053586,1.9772545,0.8545907,0.0,0.0,1.9312471,0.67571235,1.8751253,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,13,2.6802053,0.0,0.37315413,0.91742736,0.43479452,0.0,1.2093647,0.17113072,2.1818237,0.77420294,0.0,0.0,1.8736558,0.6482741,1.7400507,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,14,2.7320282,0.0,0.52662164,1.031786,0.43374515,0.0,1.393811,0.35274443,1.9237442,0.80786884,0.0,0.0,2.0824752,0.5980779,1.8119792,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,15,2.5775034,0.0,0.8081795,0.9982878,0.28447008,0.0,1.5645226,0.5116735,2.1341195,0.7123597,0.0,0.0,1.9031663,1.0851558,1.9460496,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,16,2.6526897,0.0,0.7611169,0.99878633,0.39920387,0.0,1.4735156,0.4035731,2.158901,0.80040306,0.0,0.0,1.7769111,0.89844286,2.1013677,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,17,2.5555909,0.0,1.0230827,0.9360641,0.3803205,0.0,1.6883914,0.72601455,1.9216003,0.7994535,0.0,0.0,2.093999,0.8640574,1.8017914,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,18,2.5717263,0.0,0.859014,0.9419173,0.40301943,0.0,1.473783,0.4595831,2.0778465,0.8036345,0.0,0.0,1.7891049,0.7411374,1.7958361,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,19,2.6074576,0.0,1.0333014,1.0193813,0.37264934,0.0,1.5946382,0.61611515,2.1997643,0.8195567,0.0,0.0,1.855595,1.0388278,2.0467222,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,20,2.0815542,0.0,1.3784146,0.6096833,0.55961776,0.0,1.699862,1.2014197,1.6934178,0.76902527,0.0,0.0,2.4927762,0.9388548,1.5996205,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,21,2.535699,0.0,0.8179076,0.9766436,0.32903036,0.0,1.5810773,0.4919181,2.142436,0.78594154,0.0,0.0,1.9667126,0.93171173,1.930913,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,22,2.436149,0.0,1.1859708,0.868554,0.38341728,0.0,1.7262623,0.87934804,1.9477834,0.7648391,0.0,0.0,2.1390316,1.1391929,2.0008588,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,23,2.3324082,0.0,1.1759514,0.79672456,0.3639735,0.0,1.679296,0.7644293,2.124889,0.7737508,0.0,0.0,1.9808438,1.173772,2.0209231,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,24,2.2218113,0.0,1.2401274,0.60818434,0.5099308,0.0,1.6898282,1.0354173,1.77988,0.7540167,0.0,0.0,2.4111757,0.8892842,1.458292,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,25,2.328758,0.0,1.3828849,0.63802874,0.587489,0.0,1.7058158,1.1516447,1.8100497,0.8008078,0.0,0.0,2.3527894,0.932431,1.6904823,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,26,2.3951623,0.0,0.9825783,0.7036834,0.6265173,0.0,1.4307295,0.85889816,1.6386608,0.7644194,0.0,0.0,2.390998,0.6805644,1.5325489,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,27,2.2057571,0.0,1.3926041,0.57204086,0.6669774,0.0,1.6204536,1.1717048,1.799612,0.8154597,0.0,0.0,2.4823778,0.85608757,1.5196475,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,28,2.7670503,0.0,0.5052731,1.0566193,0.4189687,0.0,1.4152241,0.24788754,2.055276,0.7624672,0.0,0.0,1.855825,0.6656033,1.824158,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,29,2.5431333,0.0,0.8501281,0.89582384,0.5491985,0.0,1.4301848,0.48839498,2.0302608,0.8530429,0.0,0.0,1.9974962,0.68509775,1.818244,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,30,2.4427662,0.0,1.2510526,0.92240196,0.4403515,0.0,1.6872467,0.7947617,1.9798521,0.84450763,0.0,0.0,1.9728813,0.9375586,1.9555117,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,31,2.4019651,0.0,1.2455394,0.88297814,0.3942607,0.0,1.6588867,0.8104096,2.159763,0.81202257,0.0,0.0,2.0153441,1.1742057,2.021046,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,32,2.2085242,0.0,1.0814097,0.5844903,0.652185,0.0,1.4440159,0.9011915,1.6385372,0.82226247,0.0,0.0,2.39242,0.5181086,1.3816409,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,33,2.5088394,0.0,0.66159993,0.83213806,0.4077394,0.0,1.3965176,0.5136456,1.8598146,0.72094566,0.0,0.0,2.091417,0.7558912,1.6678011,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,34,2.2826936,0.0,1.183429,0.65366125,0.64632165,0.0,1.5964844,0.9724082,1.662442,0.7683446,0.0,0.0,2.433746,0.74042726,1.4667231,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,35,2.5871615,0.0,0.8976538,1.0398993,0.3863201,0.0,1.5860423,0.49450842,2.0829449,0.8063629,0.0,0.0,1.9308605,0.921909,1.974793,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,36,2.326703,0.0,1.0265719,0.6805698,0.5638644,0.0,1.4648834,0.8072199,1.7828144,0.78332406,0.0,0.0,2.2834108,0.7703314,1.6192595,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,37,2.578091,0.0,0.43666866,0.9216253,0.46237972,0.0,1.1737828,0.28429714,1.9779509,0.7953028,0.0,0.0,1.9744049,0.5501224,1.7176757,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,38,2.6483374,0.0,0.5719984,0.84985745,0.5393094,0.0,1.296341,0.32307476,2.0019188,0.74862736,0.0,0.0,2.036562,0.7168752,1.6886129,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,39,2.3936038,0.0,1.3609304,0.86448693,0.46426588,0.0,1.7389752,0.88996106,1.9210827,0.80666167,0.0,0.0,2.0673656,1.0284914,1.8716079,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,40,2.3234022,0.0,1.2939143,0.9059537,0.34915352,0.0,1.7419604,0.7729704,2.2010665,0.7969001,0.0,0.0,1.8811696,1.2246373,2.1063068,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,41,3.3085601,0.0,1.8927124,2.380679,0.6845621,0.0,3.3765843,0.18384609,1.731208,1.0605156,0.0,0.0,2.5303233,0.5616969,1.195894,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,42,2.5018592,0.0,1.1558176,0.87572175,0.4009223,0.0,1.6526284,0.7350647,2.197842,0.7638784,0.0,0.0,1.94974,1.1989683,2.0013707,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,43,2.3479452,0.0,1.1267772,0.67880464,0.7120084,0.0,1.3978205,0.89633125,1.6580949,0.8643632,0.0,0.0,2.351276,0.5070651,1.4825906,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,44,2.5052114,0.0,0.5941107,0.8172163,0.52061635,0.0,1.3281585,0.5018535,1.6175895,0.70116365,0.0,0.0,2.2088003,0.4830251,1.3604058,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,45,2.4881904,0.0,1.0524911,0.7410584,0.64288676,0.0,1.504456,0.9149375,1.6937988,0.7776392,0.0,0.0,2.3554692,0.6661934,1.5130099,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,46,2.5556133,0.0,1.3284036,0.9678522,0.33040318,0.0,1.7947224,0.79601306,2.2941597,0.8178187,0.0,0.0,1.8776491,1.3088955,2.128832,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,47,2.5398824,0.0,0.87609,0.865737,0.39997798,0.0,1.4819473,0.53048474,2.0072725,0.78979546,0.0,0.0,1.9540926,0.8120333,1.7188469,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,48,2.492063,0.0,0.9344066,0.8262375,0.4812772,0.0,1.4670517,0.60609,1.9581047,0.7857893,0.0,0.0,2.0961637,0.9369917,1.8845426,0.0
SpectrumBands_213_231_dab_ita_213_231.npy,Giansense,dab,ita,213,231,49,2.2621138,0.0,1.2310055,0.67853475,0.5023827,0.0,1.6240897,0.835128,1.8929517,0.78956676,0.0,0.0,2.1390347,0.90057224,1.6494366,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,0,1.9870044,0.0,1.4162914,0.6059401,0.6861957,0.0,1.9585655,1.1540419,1.8639332,0.701188,0.0,0.0,2.4653373,1.0317674,1.6714306,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,1,1.8433475,0.0,1.3514636,0.5354255,0.6743136,0.0,1.7138277,1.1081421,1.8440818,0.6675377,0.0,0.0,2.3940713,0.9673111,1.4458356,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,2,2.1832955,0.0,1.3775162,0.91792005,0.54899216,0.0,1.835967,0.82606846,2.3061802,0.75004107,0.0,0.0,1.865443,1.2035215,2.0355172,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,3,1.9015068,0.0,1.349013,0.6645664,0.57615536,0.0,1.952102,0.996173,2.0224633,0.66083884,0.0,0.0,2.3040943,1.1189377,1.6079496,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,4,2.0736015,0.0,1.3513566,0.91808,0.47262725,0.0,1.9117348,0.73091257,2.3111124,0.7074669,0.0,0.0,1.9065686,1.3231527,2.023458,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,5,2.0858157,0.0,1.4222423,0.90988135,0.5178392,0.0,1.8857719,0.82104063,2.1976953,0.7324723,0.0,0.0,1.984536,1.2446101,1.9554418,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,6,2.091893,0.0,1.207216,0.8500473,0.43022874,0.0,1.8548582,0.7309587,2.4597902,0.73869723,0.0,0.0,1.9647192,1.358631,2.1432686,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,7,2.0785646,0.0,1.3759829,0.62435126,0.6842211,0.0,1.8256211,1.0312808,2.1178,0.7208998,0.0,0.0,2.29086,1.1437057,1.7489804,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,8,2.0652337,0.0,1.1858702,0.729394,0.42157522,0.0,1.8510154,0.8091465,2.2740514,0.62261987,0.0,0.0,2.0495327,1.4139944,1.9588028,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,9,2.1061218,0.0,1.3976479,0.79252857,0.60871214,0.0,1.8666512,0.9725884,2.0521877,0.7149758,0.0,0.0,2.187333,1.1743604,1.8689874,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,10,1.9350816,0.0,1.428881,0.6857639,0.64769304,0.0,1.8119816,1.0757556,2.0029974,0.73554397,0.0,0.0,2.3137205,1.0980042,1.7672802,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,11,2.1044767,0.0,1.3375593,0.91007787,0.4943148,0.0,1.9528189,0.74756235,2.4049184,0.7435173,0.0,0.0,1.88522,1.3122833,2.1436648,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,12,2.2118409,0.0,1.3200612,0.9706972,0.4964496,0.0,1.8833989,0.83099014,2.3338072,0.76399034,0.0,0.0,1.9732016,1.3064462,2.1882453,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,13,2.0202613,0.0,1.3789313,0.81104547,0.50125617,0.0,1.8053551,0.7675194,2.3094091,0.70259345,0.0,0.0,1.859125,1.2633264,1.9336845,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,14,2.2004192,0.0,1.3005211,0.94867736,0.45684516,0.0,1.8407844,0.8943199,2.243658,0.73167676,0.0,0.0,2.022119,1.323321,2.1768172,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,15,1.9685211,0.0,1.3884933,0.5657429,0.76222676,0.0,1.7822981,1.1482836,1.8860824,0.67941564,0.0,0.0,2.4329247,1.0253619,1.5645446,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,16,2.0435183,0.0,1.321372,0.84224844,0.4440618,0.0,1.8755298,0.73530215,2.2791598,0.6834207,0.0,0.0,1.9024155,1.2683523,1.8294824,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,17,2.0725696,0.0,1.4820462,0.7982045,0.6851897,0.0,1.8412374,1.073212,2.0462294,0.7662767,0.0,0.0,2.158253,1.0569938,1.9418863,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,18,1.9578239,0.0,1.3915098,0.57447094,0.6502381,0.0,1.7939572,1.2270205,1.9078459,0.6860762,0.0,0.0,2.3767064,1.0023819,1.5582337,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,19,2.0011337,0.0,1.3798033,0.747483,0.616173,0.0,1.8699065,1.0167608,2.0515957,0.73746115,0.0,0.0,2.2421527,1.0581944,1.781682,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,20,1.9544628,0.0,1.3450092,0.67821956,0.5354158,0.0,1.924319,1.0384117,2.0729115,0.6982513,0.0,0.0,2.2588744,1.1464977,1.7593117,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,21,1.9759784,0.0,1.4378624,0.69431263,0.6495384,0.0,1.8991894,0.9991648,2.0114212,0.71279293,0.0,0.0,2.2115834,1.0848985,1.7566803,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,22,2.0586221,0.0,1.2993004,0.7001575,0.58489436,0.0,1.7966206,1.0672358,2.0868642,0.63858277,0.0,0.0,2.280435,1.2270261,1.699605,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,23,2.1517859,0.0,1.3078126,0.89046425,0.4973825,0.0,1.829324,0.72891694,2.3563612,0.69016737,0.0,0.0,1.892098,1.3034183,1.9208615,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,24,2.0077136,0.0,1.4360133,0.6940877,0.6226433,0.0,1.8269949,1.0828992,1.9881009,0.73446196,0.0,0.0,2.290376,1.0800601,1.7067578,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,25,2.1706243,0.0,1.5347131,0.8759674,0.6457054,0.0,1.8295668,0.919608,2.0171094,0.7656442,0.0,0.0,1.9487044,1.0142238,1.8346285,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,26,1.9572097,0.0,1.3989735,0.57308555,0.73776215,0.0,1.8346914,1.1065643,1.9023478,0.6770707,0.0,0.0,2.3568637,1.0003315,1.5871862,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,27,2.128574,0.0,1.3418318,0.86291337,0.50558996,0.0,1.9333106,0.81000155,2.3929374,0.72563833,0.0,0.0,1.9831164,1.2713332,1.9257134,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,28,2.0467222,0.0,1.3852131,0.73085445,0.6323874,0.0,1.8619465,0.9812784,2.0282505,0.689614,0.0,0.0,2.1929572,1.1872915,1.8759468,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,29,2.2430434,0.0,0.52136785,0.61254686,0.738453,0.0,1.3517632,0.635275,1.7362434,0.59768325,0.0,0.0,2.40715,0.5400882,1.2930866,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,30,1.846816,0.0,1.3541057,0.5689572,0.67141193,0.0,1.7877877,1.1526204,1.8736266,0.7018023,0.0,0.0,2.461161,0.9839988,1.6129776,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,31,2.0971918,0.0,1.3999285,0.9435379,0.50704515,0.0,1.8996851,0.87298524,2.2118878,0.75332534,0.0,0.0,2.033792,1.269905,2.1374865,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,32,2.4820175,0.0,0.6207103,0.8473164,0.6899885,0.0,1.3253566,0.47197324,1.8638871,0.71738696,0.0,0.0,2.0852375,0.5185503,1.5656177,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,33,2.0224905,0.0,1.20141,0.73469496,0.43781334,0.0,2.029953,0.8748999,2.1428869,0.6530958,0.0,0.0,2.2626271,1.2916133,1.883634,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,34,1.9176724,0.0,1.5236118,0.6044525,0.78537536,0.0,1.8644664,1.1419913,1.8959907,0.7523986,0.0,0.0,2.4009829,0.8935955,1.5252496,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,35,1.9057856,0.0,1.2933344,0.71765494,0.5365644,0.0,2.0393093,0.7620457,2.2050607,0.6744223,0.0,0.0,2.0917122,1.2165617,1.8649931,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,36,1.9456702,0.0,1.2924247,0.5564885,0.5815946,0.0,1.8055118,1.1564099,1.9357684,0.64357877,0.0,0.0,2.4321249,1.0974047,1.5219088,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,37,2.2250977,0.0,1.2460793,0.90045375,0.4505325,0.0,1.9226284,0.7920664,2.3383718,0.6285853,0.0,0.0,1.9999744,1.4778293,2.0304837,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,38,2.0581992,0.0,1.234044,0.7225549,0.5285375,0.0,1.9385672,0.90960383,2.110966,0.6783763,0.0,0.0,2.31079,1.2454531,1.8724746,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,39,2.14816,0.0,1.3204353,0.9328072,0.41222927,0.0,1.877873,0.7798478,2.3211565,0.6944232,0.0,0.0,1.8506405,1.3407444,2.0500124,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,40,2.2290456,0.0,0.9660921,0.89671695,0.5465305,0.0,1.5578659,0.5316238,2.2690604,0.73228544,0.0,0.0,1.8989766,1.0041723,1.9091367,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,41,2.1104436,0.0,1.3579167,0.7922199,0.56510913,0.0,1.8834492,0.95483685,2.112716,0.6993036,0.0,0.0,2.1033661,1.1889131,1.896231,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,42,2.0159576,0.0,1.3704478,0.70034516,0.56344754,0.0,1.8812836,1.03532,2.0148742,0.6693215,0.0,0.0,2.231826,1.1370543,1.6384972,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,43,1.9816989,0.0,1.2362342,0.6815336,0.48034996,0.0,1.8317496,1.0171666,2.0294487,0.64258456,0.0,0.0,2.2607255,1.2030742,1.7562692,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,44,2.1143289,0.0,1.2558086,0.712609,0.62248945,0.0,1.6907222,0.9326195,2.1991103,0.70692426,0.0,0.0,2.176507,1.1781846,1.8337933,0.0
SpectrumBands_620_686_dvbt_ita_620_686.npy,Giansense,dvbt,ita,620,686,45,1.893432,0.0,1.4685819,0.5825302,0.7628105,0.0,1.8030076,1.0746729,1.7994334,0.6334552,0.0,0.0,2.3266542,0.98144066,1.3853413,0.0
